0,-1.29481
1,2.16665
1,2.15658
1,2.14765
1,2.06913
1,2.05928
1,2.13328
1,2.09943
1,2.0704
1,2.02134
1,2.06245
1,2.01891
1,2.01163
1,1.99415
1,1.97114
1,1.95538
1,1.94683
1,1.90987
1,1.89614
1,1.89746
1,1.90666
1,1.91592
1,1.88841
1,1.94646
1,1.99311
1,1.99225
1,1.96671
1,1.91313
1,1.94239
1,1.92005
1,1.94969
1,1.93478
1,1.90869
1,1.87145
1,1.90759
1,1.90144
1,1.88124
1,1.88398
1,1.83335
1,1.82415
1,1.79814
1,1.78785
1,1.80453
1,1.77073
1,1.79383
1,1.77592
1,1.71156
1,1.71185
1,1.71794
1,1.71649
1,1.689
1,1.66957
1,1.68521
1,1.70893
1,1.71117
1,1.68384
1,1.67798
1,1.68394
1,1.68277
1,1.68243
1,1.69804
1,1.70328
1,1.69587
1,1.70304
1,1.71301
1,1.70332
1,1.68379
1,1.68761
1,1.68274
1,1.67586
1,1.6733
1,1.67624
1,1.65049
1,1.66017
1,1.6853
1,1.65667
1,1.67275
1,1.63996
1,1.67818
1,1.65082
1,1.6682
1,1.67329
1,1.66633
1,1.64382
1,1.61538
1,1.6215
1,1.60246
1,1.55607
1,1.58247
1,1.59411
1,1.57159
1,1.5629
1,1.55857
1,1.54682
1,1.53919
1,1.54028
1,1.55066
1,1.58232
1,1.64358
1,1.67356
1,1.65426
1,1.63466
1,1.62846
1,1.6321
1,1.63624
1,1.63218
1,1.62134
1,1.61678
1,1.60156
1,1.59739
1,1.60311
1,1.60311
1,1.59938
1,1.59472
1,1.59525
1,1.59913
1,1.6
1,1.61962
1,1.62433
1,1.65904
1,1.63864
1,1.66571
1,1.67074
1,1.69481
1,1.70903
1,1.72843
1,1.70815
1,1.71481
1,1.71371
1,1.74166
1,1.75609
1,1.74578
1,1.74233
1,1.75706
1,1.7886
1,1.79285
1,1.79895
1,1.81016
1,1.8136
1,1.81016
1,1.81644
1,1.83066
1,1.83436
1,1.83223
1,1.82849
1,1.82176
1,1.81459
1,1.83365
1,1.82392
1,1.83264
1,1.83851
1,1.86025
1,1.86115
1,1.87317
1,1.87524
1,1.87257
1,1.89581
1,1.89851
1,1.89895
1,1.88578
1,1.88076
1,1.90744
1,1.8882
1,1.90846
1,1.91021
1,1.90733
1,1.91591
1,1.91123
1,1.90494
1,1.91744
1,1.89899
1,1.90733
1,1.91729
1,1.92741
1,1.93094
1,1.92926
1,1.92631
1,1.93122
1,1.93684
1,1.93285
1,1.92659
1,1.92359
1,1.93285
1,1.93825
1,1.93879
1,1.9375
1,1.92072
1,1.91881
1,1.91316
1,1.9104
1,1.90578
1,1.90115
1,1.89061
1,1.88516
1,1.88231
1,1.89108
0,1.8863
0,1.8686
0,1.87134
0,1.87468
0,1.87929
0,1.87559
0,1.89822
0,1.89779
0,1.89931
0,1.88773
0,1.89423
0,1.90553
0,1.90633
0,1.90599
0,1.90919
0,1.91649
0,1.91285
0,1.91907
0,1.92538
0,1.92803
0,1.93229
0,1.93325
0,1.94167
1,1.95265
1,1.95191
1,1.95117
1,1.95101
1,1.94743
1,1.94016
1,1.91695
1,1.56174
0,-1.00086
0,-1.00078
0,-1.0007
0,-1.0007
0,-1.00072
0,-1.00072
0,-1.0007
0,-1.00064
0,-1.00062
0,-1.00061
0,-1.00059
0,-1.0006
0,-1.0006
0,-1.00057
0,-1.00053
0,-1.00052
0,-1.00051
0,-1.00049
0,-1.00047
0,-1.00045
0,-1.00039
0,-1.00036
0,-1.00027
0,-1.00034
0,-1.0003
0,-1.0003
0,-1.00028
0,-1.00029
0,-1.0003
0,-1.00023
0,-1.00024
0,-1.00018
0,-1.00012
0,-1.00014
0,-1.00019
0,-1.00014
0,-1.00014
0,-1.00013
0,-1.00012
0,-1.00011
0,-1.00004
0,-0.999938
0,-0.999927
0,-0.999918
0,-0.99995
0,-0.999884
0,-0.999873
0,-0.999863
0,-0.999851
0,-0.999842
0,-0.999844
0,-0.999846
0,-0.999803
0,-0.99974
0,-0.999715
0,-0.999697
0,-0.999698
0,-0.999689
0,-0.999688
0,-0.9996
0,-0.999587
0,-0.999534
0,-0.999536
0,-0.999524
0,-0.999483
0,-0.999435
0,-0.999464
0,-0.999523
0,-0.999472
0,-0.999447
0,-0.999355
0,-0.999362
0,-0.999352
0,-0.999415
0,-0.999394
0,-0.999339
0,-0.999336
0,-0.99928
0,-0.999317
0,-0.999287
0,-0.999246
0,-0.999195
0,-0.999213
0,-0.999181
0,-0.999168
0,-0.999214
0,-0.999195
0,-0.999129
0,-0.999134
0,-0.999163
0,-0.999164
0,-0.999111
0,-0.999109
0,-0.999068
0,-0.998999
0,-0.998951
0,-0.998895
0,-0.998979
0,-0.998958
0,-0.998937
0,-0.998892
0,-0.998908
0,-0.998773
0,-0.998816
0,-0.998788
0,-0.99882
0,-0.998713
0,-0.998746
0,-0.998731
0,-0.998712
0,-0.998685
0,-0.998704
0,-0.998725
0,-0.998702
0,-0.998644
0,-0.998626
0,-0.998526
0,-0.99843
0,-0.998587
0,-0.998617
0,-0.998555
0,-0.998585
0,-0.998555
0,-0.998527
0,-0.998391
0,-0.998392
0,-0.998357
0,-0.99833
0,-0.998299
0,-0.998362
0,-0.998362
0,-0.998298
0,-0.998305
0,-0.99831
0,-0.998313
0,-0.998384
0,-0.998326
0,-0.998307
0,-0.99836
0,-0.998302
0,-0.998252
0,-0.998287
0,-0.99837
0,-0.998354
0,-0.998317
0,-0.998262
0,-0.998301
0,-0.998366
0,-0.998344
0,-0.998338
0,-0.998188
0,-0.998167
0,-0.998113
0,-0.998134
0,-0.998188
0,-0.998163
0,-0.998181
0,-0.998232
0,-0.998211
0,-0.998243
0,-0.998141
0,-0.998062
0,-0.997985
0,-0.998005
0,-0.997979
0,-0.997939
0,-0.99797
0,-0.997937
0,-0.997958
0,-0.997796
0,-0.997877
0,-0.99797
0,-0.99799
0,-0.998091
0,-0.99806
0,-0.997935
0,-0.997966
0,-0.997961
0,-0.997838
0,-0.997877
0,-0.997987
0,-0.998029
0,-0.997976
0,-0.997878
0,-0.99791
0,-0.997915
0,-0.997847
0,-0.997825
0,-0.997795
0,-0.997885
0,-0.997862
0,-0.997797
0,-0.997802
0,-0.997779
0,-0.997796
0,-0.997745
0,-0.997754
0,-0.997715
0,-0.997631
0,-0.997602
0,-0.997621
0,-0.997669
0,-0.997715
0,-0.997753
0,-0.997716
0,-0.997701
0,-0.997518
0,-0.997597
0,-0.997737
0,-0.997703
0,-0.997697
0,-0.997722
0,-0.997759
0,-0.997609
0,-0.997602
0,-0.997649
0,-0.997611
0,-0.997676
0,-0.997608
0,-0.997589
0,-0.997642
0,-0.997559
0,-0.997499
0,-0.997482
0,-0.997534
0,-0.997515
0,-0.997456
0,-0.997487
0,-0.99748
0,-0.997521
0,-0.997567
0,-0.997543
0,-0.997476
0,-0.997479
0,-0.997521
0,-0.997494
0,-0.997535
0,-0.99754
0,-0.997535
0,-0.997486
0,-0.997378
0,-0.997526
0,-0.997502
0,-0.99755
0,-0.997486
0,-0.997489
0,-0.997494
0,-0.997592
0,-0.997587
0,-0.99747
0,-0.99741
0,-0.997344
0,-0.997351
0,-0.997382
0,-0.997462
0,-0.99747
0,-0.997349
0,-0.997408
0,-0.997374
0,-0.997411
0,-0.997501
0,-0.997352
0,-0.99732
0,-0.997474
0,-0.997453
0,-0.997368
0,-0.997376
0,-0.997354
0,-0.997442
0,-0.997397
0,-0.997268
0,-0.997347
0,-0.997433
0,-0.997457
0,-0.997391
0,-0.997283
0,-0.997292
0,-0.997304
0,-0.997371
0,-0.997422
0,-0.997373
0,-0.997409
0,-0.997381
0,-0.997409
0,-0.997358
0,-0.997286
0,-0.997302
0,-0.997251
0,-0.997242
0,-0.997158
0,-0.997223
0,-0.997279
0,-0.997228
0,-0.997223
0,-0.997219
0,-0.997197
0,-0.997278
0,-0.997173
0,-0.997162
0,-0.99715
0,-0.997214
0,-0.99718
0,-0.997228
0,-0.997236
0,-0.997303
0,-0.997283
0,-0.997333
0,-0.997348
0,-0.997278
0,-0.997268
0,-0.997233
0,-0.997261
0,-0.997319
0,-0.997155
0,-0.997205
0,-0.997236
0,-0.997205
0,-0.997175
0,-0.997176
0,-0.997184
0,-0.997257
0,-0.997314
0,-0.99729
0,-0.997312
0,-0.997249
0,-0.997252
0,-0.997256
0,-0.997195
0,-0.997183
0,-0.997192
0,-0.997216
0,-0.997239
0,-0.997275
0,-0.997259
0,-0.997247
0,-0.997174
0,-0.997236
0,-0.997179
0,-0.99709
0,-0.997107
0,-0.997192
0,-0.997266
0,-0.997201
0,-0.997089
0,-0.997034
0,-0.99717
0,-0.997292
0,-0.997165
0,-0.997166
0,-0.997201
0,-0.997294
0,-0.997237
0,-0.997195
0,-0.997124
0,-0.99712
0,-0.997241
0,-0.997319
0,-0.997319
0,-0.997229
0,-0.997231
0,-0.997183
0,-0.997118
0,-0.997097
0,-0.997131
0,-0.997209
0,-0.997149
0,-0.997136
0,-0.997178
0,-0.997214
0,-0.997246
0,-0.997213
0,-0.997194
0,-0.997217
0,-0.997317
0,-0.997273
0,-0.99722
0,-0.997164
0,-0.997091
0,-0.997086
0,-0.997245
0,-0.997176
0,-0.997188
0,-0.997198
0,-0.997129
0,-0.997137
0,-0.99716
0,-0.997145
0,-0.99714
0,-0.997195
0,-0.997245
0,-0.997294
0,-0.997231
0,-0.997215
0,-0.997211
0,-0.997189
0,-0.997124
0,-0.997074
0,-0.997086
0,-0.997167
0,-0.997297
0,-0.997246
0,-0.997242
0,-0.997176
0,-0.997208
0,-0.99726
0,-0.997152
0,-0.997157
0,-0.997301
0,-0.997259
0,-0.99721
0,-0.997324
0,-0.997185
0,-0.997269
0,-0.997308
0,-0.997307
0,-0.99728
0,-0.997184
0,-0.997164
0,-0.997197
0,-0.997261
0,-0.997235
0,-0.997273
0,-0.997248
0,-0.997318
0,-0.997338
0,-0.997315
0,-0.997295
0,-0.997227
0,-0.997251
0,-0.997205
0,-0.997209
0,-0.997238
0,-0.997206
0,-0.997184
0,-0.997077
0,-0.997163
0,-0.997185
0,-0.997232
0,-0.997241
0,-0.997331
0,-0.997243
0,-0.997266
0,-0.997168
0,-0.997115
0,-0.997133
0,-0.997126
0,-0.997093
0,-0.997086
0,-0.997131
0,-0.99708
0,-0.99714
0,-0.997136
0,-0.997105
0,-0.997046
0,-0.997067
0,-0.997053
0,-0.997126
0,-0.997185
0,-0.997104
0,-0.997015
0,-0.997043
0,-0.997037
0,-0.997099
0,-0.997133
0,-0.997074
0,-0.99712
0,-0.997109
0,-0.99708
0,-0.997088
0,-0.997108
0,-0.997078
0,-0.997145
0,-0.997129
0,-0.997136
0,-0.997204
0,-0.997073
0,-0.9971
0,-0.997088
0,-0.997083
0,-0.997249
0,-0.997108
0,-0.99706
0,-0.997151
0,-0.997183
0,-0.997102
0,-0.997061
0,-0.997181
0,-0.997096
0,-0.997079
0,-0.997119
0,-0.997077
0,-0.997055
0,-0.997083
0,-0.997035
0,-0.997028
0,-0.997166
0,-0.997127
0,-0.997045
0,-0.997011
0,-0.997116
0,-0.997066
0,-0.99701
0,-0.997079
0,-0.997011
0,-0.996972
0,-0.997035
0,-0.997044
0,-0.997044
0,-0.997076
0,-0.997087
0,-0.997016
0,-0.997044
0,-0.99701
0,-0.99702
0,-0.997095
0,-0.997223
0,-0.997105
0,-0.997103
0,-0.99718
0,-0.997087
0,-0.996994
0,-0.997033
0,-0.996972
0,-0.996882
0,-0.996765
0,-0.996995
0,-0.996979
0,-0.996943
0,-0.996988
0,-0.997025
0,-0.997066
0,-0.997113
0,-0.997009
0,-0.996971
0,-0.997102
0,-0.997077
0,-0.996984
0,-0.996946
0,-0.996903
0,-0.996943
0,-0.996913
0,-0.99695
0,-0.996994
0,-0.996929
0,-0.996868
0,-0.996995
0,-0.997048
0,-0.996967
0,-0.996919
0,-0.9969
0,-0.99696
0,-0.997001
0,-0.996931
0,-0.996964
0,-0.997031
0,-0.99689
0,-0.997062
0,-0.997103
0,-0.997198
0,-0.997126
0,-0.997058
0,-0.997011
0,-0.99684
0,-0.996859
0,-0.996962
0,-0.996975
0,-0.996953
0,-0.996936
0,-0.99692
0,-0.996909
0,-0.996935
0,-0.996999
0,-0.997022
0,-0.996982
0,-0.996858
0,-0.996965
0,-0.997031
0,-0.997036
0,-0.996982
0,-0.99689
0,-0.996903
0,-0.996923
0,-0.996976
0,-0.996971
0,-0.996851
0,-0.996988
0,-0.996951
0,-0.996882
0,-0.996888
0,-0.996957
0,-0.99703
0,-0.996968
0,-0.996991
0,-0.996899
0,-0.996884
0,-0.996974
0,-0.997021
0,-0.997
0,-0.996947
0,-0.997075
0,-0.997041
0,-0.997135
0,-0.997075
0,-0.997002
0,-0.997002
0,-0.997022
0,-0.996985
0,-0.996897
0,-0.996928
0,-0.996893
0,-0.996985
0,-0.996991
0,-0.996948
0,-0.996991
0,-0.997039
0,-0.997024
0,-0.997012
0,-0.997047
0,-0.99708
0,-0.997091
0,-0.997062
0,-0.997102
0,-0.997063
0,-0.996976
0,-0.996924
0,-0.997003
0,-0.996968
0,-0.996979
0,-0.997041
0,-0.996985
0,-0.996978
0,-0.997016
0,-0.996989
0,-0.996934
0,-0.996928
0,-0.996951
0,-0.997014
0,-0.997045
0,-0.996953
0,-0.99696
0,-0.996925
0,-0.996935
0,-0.997111
0,-0.997045
0,-0.997097
0,-0.997036
0,-0.997025
0,-0.997078
0,-0.997029
0,-0.996977
0,-0.996945
0,-0.996974
0,-0.997036
0,-0.997007
0,-0.996979
0,-0.997133
0,-0.997145
0,-0.997013
0,-0.997058
0,-0.997019
0,-0.997113
0,-0.997075
0,-0.997013
0,-0.996989
0,-0.997007
0,-0.997055
0,-0.996985
0,-0.997013
0,-0.996956
0,-0.996939
0,-0.996939
0,-0.996928
0,-0.997007
0,-0.997067
0,-0.99706
0,-0.997088
0,-0.997004
0,-0.997055
0,-0.997013
0,-0.997047
0,-0.99712
0,-0.997134
0,-0.997103
0,-0.997124
0,-0.997055
0,-0.997077
0,-0.997071
0,-0.997071
0,-0.997018
0,-0.997049
0,-0.997189
0,-0.997193
0,-0.997137
0,-0.997044
0,-0.997071
0,-0.997066
0,-0.997123
0,-0.997171
0,-0.997018
0,-0.997066
0,-0.997105
0,-0.997063
0,-0.997094
0,-0.997215
0,-0.997094
0,-0.997087
0,-0.996978
0,-0.997049
0,-0.997094
0,-0.997105
0,-0.997105
0,-0.997099
0,-0.997131
0,-0.997009
0,-0.996942
0,-0.997009
0,-0.997124
0,-0.997048
0,-0.996902
0,-0.997094
0,-0.997101
0,-0.997077
0,-0.997099
0,-0.997054
0,-0.997095
0,-0.997072
0,-0.997105
0,-0.997026
0,-0.996917
0,-0.997053
0,-0.997127
0,-0.997054
0,-0.997052
0,-0.997177
0,-0.997091
0,-0.996984
0,-0.997037
0,-0.99706
0,-0.997071
0,-0.997132
0,-0.99715
0,-0.997139
0,-0.996998
0,-0.997024
0,-0.996988
0,-0.997121
0,-0.997038
0,-0.996905
0,-0.996903
0,-0.996995
0,-0.997079
0,-0.99701
0,-0.996944
0,-0.997071
0,-0.996989
0,-0.997036
0,-0.997077
0,-0.997001
0,-0.996971
0,-0.997046
0,-0.997069
0,-0.99712
0,-0.997156
0,-0.997173
0,-0.997214
0,-0.997008
0,-0.997
0,-0.997076
0,-0.997093
0,-0.997122
0,-0.997101
0,-0.997184
0,-0.997101
0,-0.997026
0,-0.997088
0,-0.997227
0,-0.997034
0,-0.997012
0,-0.997051
0,-0.997163
0,-0.997131
0,-0.997057
0,-0.997074
0,-0.997113
0,-0.997157
0,-0.997185
0,-0.997212
0,-0.997261
0,-0.997121
0,-0.997101
0,-0.997223
0,-0.997282
0,-0.997354
0,-0.997252
0,-0.997254
0,-0.997221
0,-0.997178
0,-0.997223
0,-0.997197
0,-0.99712
0,-0.997165
0,-0.997154
0,-0.997154
0,-0.997179
0,-0.997255
0,-0.997218
0,-0.997151
0,-0.99705
0,-0.997117
0,-0.997186
0,-0.997143
1,1.86147
1,2.2187
1,2.227
0,2.21636
0,2.21313
0,2.20718
0,2.20786
1,2.20446
1,2.1993
1,2.20139
1,2.20224
1,2.1912
1,2.17684
1,2.17551
1,2.17211
1,2.1687
1,2.16184
1,2.16367
1,2.16534
1,2.16832
1,2.16477
1,2.16099
1,2.16046
1,2.15982
1,2.15715
1,2.146
1,2.14128
1,2.1341
1,2.12802
1,2.12868
1,2.13348
1,2.1376
1,2.13249
1,2.13093
1,2.13119
1,2.13109
1,2.12587
1,2.12353
1,2.11855
1,2.11781
1,2.11404
1,2.11176
1,2.10501
1,2.0987
1,2.09749
1,2.09476
1,2.08912
1,2.08415
1,2.08652
1,2.08671
1,2.09285
1,2.09853
1,2.09231
1,2.08777
1,2.08131
1,2.08059
1,2.08044
1,2.07896
1,2.07913
1,2.07504
1,2.07497
1,2.06926
1,2.06541
1,2.07073
1,2.06529
1,2.06335
1,2.06534
1,2.06242
1,2.06402
1,2.06435
1,2.06298
1,2.06139
1,2.06655
1,2.05542
1,2.03941
1,2.03863
1,2.0311
1,2.03572
1,2.02878
1,2.02881
1,2.02633
1,2.02018
1,2.02745
1,2.02572
1,2.03388
1,2.02879
1,2.03343
1,2.02426
1,2.02775
1,2.02769
1,2.0236
1,2.02525
1,2.02807
1,2.0292
0,2.02305
0,2.02479
1,2.01798
1,2.02335
1,2.02861
1,2.03308
1,2.01199
1,2.00754
1,2.00022
1,1.99271
1,1.98698
1,1.98609
1,1.966
1,1.97041
1,1.92877
1,1.90981
1,1.90489
1,1.89399
1,1.89936
1,1.90606
1,1.91586
1,1.91121
1,1.89672
1,1.89155
1,1.88529
1,1.8753
1,1.86634
1,1.86125
1,1.85733
1,1.8587
1,1.87604
1,1.85667
1,1.87136
1,1.86951
1,1.86853
1,1.84545
1,1.84047
1,1.82907
1,1.83374
1,1.819
1,1.81457
1,1.78944
1,1.77714
1,1.75738
1,1.78029
1,1.78038
1,1.77127
1,1.76163
1,1.76042
