"1926-01",0.023
"1926-02",0.044
"1926-03",0.059
"1926-04",0.023
"1926-05",0.008
"1926-06",0.043
"1926-07",0.046
"1926-08",0.017
"1926-09",0.023
"1926-10",0.031
"1926-11",0.022
"1926-12",0.017
"1927-01",0.021
"1927-02",0.048
"1927-03",0.007
"1927-04",0.017
"1927-05",0.052
"1927-06",0.009
"1927-07",0.065
"1927-08",0.045
"1927-09",0.043
"1927-10",0.053
"1927-11",0.068
"1927-12",0.019
"1928-01",0.005
"1928-02",0.018
"1928-03",0.108
"1928-04",0.032
"1928-05",0.013
"1928-06",0.041
"1928-07",0.013
"1928-08",0.074
"1928-09",0.024
"1928-10",0.015
"1928-11",0.120
"1928-12",0.003
"1929-01",0.057
"1929-02",0.006
"1929-03",0.002
"1929-04",0.016
"1929-05",0.043
"1929-06",0.112
"1929-07",0.046
"1929-08",0.098
"1929-09",0.049
"1929-10",0.199
"1929-11",0.134
"1929-12",0.025
"1930-01",0.063
"1930-02",0.022
"1930-03",0.080
"1930-04",0.010
"1930-05",0.017
"1930-06",0.165
"1930-07",0.037
"1930-08",0.008
"1930-09",0.130
"1930-10",0.089
"1930-11",0.022
"1930-12",0.074
"1931-01",0.049
"1931-02",0.114
"1931-03",0.069
"1931-04",0.096
"1931-05",0.137
"1931-06",0.139
"1931-07",0.074
"1931-08",0.010
"1931-09",0.299
"1931-10",0.084
"1931-11",0.098
"1931-12",0.145
"1932-01",0.028
"1932-02",0.051
"1932-03",0.118
"1932-04",0.203
"1932-05",0.233
"1932-06",0.009
"1932-07",0.377
"1932-08",0.375
"1932-09",0.037
"1932-10",0.139
"1932-11",0.059
"1932-12",0.052
"1933-01",0.007
"1933-02",0.184
"1933-03",0.034
"1933-04",0.422
"1933-05",0.159
"1933-06",0.132
"1933-07",0.088
"1933-08",0.115
"1933-09",0.114
"1933-10",0.089
"1933-11",0.103
"1933-12",0.022
"1934-01",0.106
"1934-02",0.037
"1934-03",0.001
"1934-04",0.027
"1934-05",0.081
"1934-06",0.021
"1934-07",0.115
"1934-08",0.054
"1934-09",0.006
"1934-10",0.032
"1934-11",0.083
"1934-12",0.004
"1935-01",0.042
"1935-02",0.040
"1935-03",0.031
"1935-04",0.096
"1935-05",0.032
"1935-06",0.068
"1935-07",0.083
"1935-08",0.022
"1935-09",0.024
"1935-10",0.075
"1935-11",0.039
"1935-12",0.037
"1936-01",0.066
"1936-02",0.017
"1936-03",0.025
"1936-04",0.077
"1936-05",0.046
"1936-06",0.031
"1936-07",0.068
"1936-08",0.009
"1936-09",0.001
"1936-10",0.075
"1936-11",0.004
"1936-12",0.006
"1937-01",0.038
"1937-02",0.015
"1937-03",0.009
"1937-04",0.083
"1937-05",0.010
"1937-06",0.053
"1937-07",0.103
"1937-08",0.055
"1937-09",0.142
"1937-10",0.102
"1937-11",0.101
"1937-12",0.050
"1938-01",0.013
"1938-02",0.061
"1938-03",0.250
"1938-04",0.141
"1938-05",0.044
"1938-06",0.247
"1938-07",0.073
"1938-08",0.027
"1938-09",0.015
"1938-10",0.076
"1938-11",0.033
"1938-12",0.038
"1939-01",0.069
"1939-02",0.033
"1939-03",0.135
"1939-04",0.006
"1939-05",0.062
"1939-06",0.064
"1939-07",0.109
"1939-08",0.071
"1939-09",0.165
"1939-10",0.015
"1939-11",0.049
"1939-12",0.024
"1940-01",0.035
"1940-02",0.007
"1940-03",0.010
"1940-04",0.005
"1940-05",0.240
"1940-06",0.077
"1940-07",0.031
"1940-08",0.026
"1940-09",0.010
"1940-10",0.039
"1940-11",0.042
"1940-12",0.003
"1941-01",0.048
"1941-02",0.015
"1941-03",0.004
"1941-04",0.065
"1941-05",0.004
"1941-06",0.054
"1941-07",0.055
"1941-08",0.009
"1941-09",0.010
"1941-10",0.069
"1941-11",0.042
"1941-12",0.045
"1942-01",0.014
"1942-02",0.025
"1942-03",0.068
"1942-04",0.044
"1942-05",0.064
"1942-06",0.018
"1942-07",0.031
"1942-08",0.007
"1942-09",0.027
"1942-10",0.064
"1942-11",0.014
"1942-12",0.052
"1943-01",0.072
"1943-02",0.051
"1943-03",0.053
"1943-04",0.001
"1943-05",0.045
"1943-06",0.020
"1943-07",0.054
"1943-08",0.010
"1943-09",0.024
"1943-10",0.013
"1943-11",0.076
"1943-12",0.059
"1944-01",0.015
"1944-02",0.003
"1944-03",0.017
"1944-04",0.013
"1944-05",0.040
"1944-06",0.051
"1944-07",0.021
"1944-08",0.009
"1944-09",0.003
"1944-10",0.000
"1944-11",0.004
"1944-12",0.035
"1945-01",0.014
"1945-02",0.062
"1945-03",0.046
"1945-04",0.088
"1945-05",0.012
"1945-06",0.003
"1945-07",0.020
"1945-08",0.058
"1945-09",0.042
"1945-10",0.030
"1945-11",0.032
"1945-12",0.010
"1946-01",0.070
"1946-02",0.070
"1946-03",0.046
"1946-04",0.038
"1946-05",0.022
"1946-06",0.039
"1946-07",0.026
"1946-08",0.073
"1946-09",0.102
"1946-10",0.008
"1946-11",0.012
"1946-12",0.043
"1947-01",0.024
"1947-02",0.015
"1947-03",0.017
"1947-04",0.039
"1947-05",0.009
"1947-06",0.053
"1947-07",0.036
"1947-08",0.028
"1947-09",0.014
"1947-10",0.021
"1947-11",0.029
"1947-12",0.021
"1948-01",0.040
"1948-02",0.047
"1948-03",0.077
"1948-04",0.027
"1948-05",0.078
"1948-06",0.003
"1948-07",0.053
"1948-08",0.008
"1948-09",0.030
"1948-10",0.068
"1948-11",0.108
"1948-12",0.031
"1949-01",0.001
"1949-02",0.039
"1949-03",0.030
"1949-04",0.021
"1949-05",0.037
"1949-06",0.002
"1949-07",0.062
"1949-08",0.012
"1949-09",0.024
"1949-10",0.030
"1949-11",0.001
"1949-12",0.044
"1950-01",0.017
"1950-02",0.010
"1950-03",0.004
"1950-04",0.045
"1950-05",0.039
"1950-06",0.058
"1950-07",0.009
"1950-08",0.033
"1950-09",0.056
"1950-10",0.004
"1950-11",0.001
"1950-12",0.046
"1951-01",0.061
"1951-02",0.007
"1951-03",0.018
"1951-04",0.048
"1951-05",0.041
"1951-06",0.026
"1951-07",0.069
"1951-08",0.039
"1951-09",0.001
"1951-10",0.014
"1951-11",0.003
"1951-12",0.039
"1952-01",0.016
"1952-02",0.037
"1952-03",0.048
"1952-04",0.043
"1952-05",0.023
"1952-06",0.046
"1952-07",0.018
"1952-08",0.015
"1952-09",0.020
"1952-10",0.001
"1952-11",0.047
"1952-12",0.036
"1953-01",0.007
"1953-02",0.018
"1953-03",0.024
"1953-04",0.027
"1953-05",0.003
"1953-06",0.016
"1953-07",0.025
"1953-08",0.058
"1953-09",0.001
"1953-10",0.051
"1953-11",0.009
"1953-12",0.002
"1954-01",0.051
"1954-02",0.003
"1954-03",0.030
"1954-04",0.049
"1954-05",0.033
"1954-06",0.001
"1954-07",0.057
"1954-08",0.034
"1954-09",0.083
"1954-10",0.020
"1954-11",0.081
"1954-12",0.051
"1955-01",0.018
"1955-02",0.004
"1955-03",0.005
"1955-04",0.038
"1955-05",0.001
"1955-06",0.082
"1955-07",0.061
"1955-08",0.008
"1955-09",0.011
"1955-10",0.031
"1955-11",0.075
"1955-12",0.001
"1956-01",0.037
"1956-02",0.035
"1956-03",0.069
"1956-04",0.002
"1956-05",0.066
"1956-06",0.039
"1956-07",0.052
"1956-08",0.038
"1956-09",0.046
"1956-10",0.005
"1956-11",0.011
"1956-12",0.035
"1957-01",0.042
"1957-02",0.033
"1957-03",0.020
"1957-04",0.037
"1957-05",0.037
"1957-06",0.001
"1957-07",0.011
"1957-08",0.056
"1957-09",0.062
"1957-10",0.032
"1957-11",0.016
"1957-12",0.042
"1958-01",0.043
"1958-02",0.021
"1958-03",0.031
"1958-04",0.032
"1958-05",0.015
"1958-06",0.026
"1958-07",0.043
"1958-08",0.012
"1958-09",0.048
"1958-10",0.025
"1958-11",0.022
"1958-12",0.052
"1959-01",0.004
"1959-02",0.000
"1959-03",0.001
"1959-04",0.039
"1959-05",0.019
"1959-06",0.004
"1959-07",0.035
"1959-08",0.015
"1959-09",0.046
"1959-10",0.011
"1959-11",0.013
"1959-12",0.028
"1960-01",0.072
"1960-02",0.009
"1960-03",0.014
"1960-04",0.018
"1960-05",0.027
"1960-06",0.020
"1960-07",0.025
"1960-08",0.026
"1960-09",0.060
"1960-10",0.002
"1960-11",0.040
"1960-12",0.046
"1961-01",0.063
"1961-02",0.027
"1961-03",0.026
"1961-04",0.004
"1961-05",0.019
"1961-06",0.029
"1961-07",0.033
"1961-08",0.020
"1961-09",0.020
"1961-10",0.028
"1961-11",0.039
"1961-12",0.003
"1962-01",0.038
"1962-02",0.016
"1962-03",0.006
"1962-04",0.062
"1962-05",0.086
"1962-06",0.082
"1962-07",0.064
"1962-08",0.015
"1962-09",0.048
"1962-10",0.004
"1962-11",0.102
"1962-12",0.014
"1963-01",0.049
"1963-02",0.029
"1963-03",0.036
"1963-04",0.049
"1963-05",0.014
"1963-06",0.020
"1963-07",0.004
"1963-08",0.049
"1963-09",0.011
"1963-10",0.032
"1963-11",0.011
"1963-12",0.024
"1964-01",0.027
"1964-02",0.010
"1964-03",0.015
"1964-04",0.006
"1964-05",0.012
"1964-06",0.016
"1964-07",0.018
"1964-08",0.016
"1964-09",0.029
"1964-10",0.008
"1964-11",0.005
"1964-12",0.004
"1965-01",0.033
"1965-02",0.002
"1965-03",0.015
"1965-04",0.034
"1965-05",0.008
"1965-06",0.049
"1965-07",0.013
"1965-08",0.023
"1965-09",0.032
"1965-10",0.027
"1965-11",0.009
"1965-12",0.009
"1966-01",0.005
"1966-02",0.018
"1966-03",0.022
"1966-04",0.021
"1966-05",0.054
"1966-06",0.016
"1966-07",0.014
"1966-08",0.078
"1966-09",0.007
"1966-10",0.048
"1966-11",0.003
"1966-12",0.002
"1967-01",0.078
"1967-02",0.002
"1967-03",0.039
"1967-04",0.042
"1967-05",0.052
"1967-06",0.018
"1967-07",0.045
"1967-08",0.012
"1967-09",0.033
"1967-10",0.029
"1967-11",0.001
"1967-12",0.026
"1968-01",0.044
"1968-02",0.031
"1968-03",0.009
"1968-04",0.082
"1968-05",0.011
"1968-06",0.009
"1968-07",0.019
"1968-08",0.012
"1968-09",0.039
"1968-10",0.007
"1968-11",0.048
"1968-12",0.042
"1969-01",0.008
"1969-02",0.047
"1969-03",0.034
"1969-04",0.022
"1969-05",0.002
"1969-06",0.056
"1969-07",0.060
"1969-08",0.040
"1969-09",0.025
"1969-10",0.044
"1969-11",0.035
"1969-12",0.019
"1970-01",0.077
"1970-02",0.053
"1970-03",0.002
"1970-04",0.091
"1970-05",0.061
"1970-06",0.050
"1970-07",0.073
"1970-08",0.045
"1970-09",0.033
"1970-10",0.011
"1970-11",0.047
"1970-12",0.057
"1971-01",0.041
"1971-02",0.009
"1971-03",0.037
"1971-04",0.036
"1971-05",0.042
"1971-06",0.001
"1971-07",0.041
"1971-08",0.036
"1971-09",0.007
"1971-10",0.042
"1971-11",0.003
"1971-12",0.086
"1972-01",0.018
"1972-02",0.025
"1972-03",0.006
